wl,refl,refl_u
858.6862,0.5595299183171085,0.02025277084087789
859.42983,0.560073996452743,0.02026819912685364
860.17339,0.5588809097884847,0.02022935833333981
860.91687,0.5587202713174239,0.020218397597190366
861.66028,0.5591930123685578,0.020236782912719135
862.40362,0.5596244950182179,0.020256536310691076
863.14689,0.5597981661222502,0.020260835984296094
863.89008,0.5592617328988574,0.020236393398530714
864.6332,0.5585894496255969,0.020217463376778187
865.37625,0.558638342042301,0.020222093738182047
866.11922,0.5584878367246471,0.02021461672160524
866.86212,0.55887770200265,0.020226591460331067
867.60495,0.5595629986986271,0.020247267649925803
868.34771,0.5592682636411417,0.020237373042831627
869.09039,0.5590192995798343,0.020225519029310222
869.833,0.5594658156871088,0.020253986416239003
870.57554,0.5592029864211588,0.020242102580131757
871.31801,0.5590349523157847,0.020235591121148595
872.0604,0.5599844247265083,0.02027352768250864
872.80272,0.5608607760611937,0.02029797577677497
873.54497,0.5609524439480936,0.020302497584720604
874.28714,0.5601586001825191,0.02027851931820224
875.02925,0.558579393215122,0.020214375250442604
875.77128,0.5586832674680399,0.02021319454719927
876.51323,0.5594704574726915,0.020252611721088193
877.25512,0.5599303353154782,0.020262658682397655
877.99693,0.5596918320051135,0.02025734377412674
878.73867,0.5598706103584021,0.020259494556399693
879.48033,0.5595927347828537,0.02025393685501926
880.22193,0.5600587333749747,0.0202660122143289
880.96345,0.5602910245388607,0.020279183607112013
881.7049,0.5596023392247855,0.020254596892187414
882.44627,0.5606611298592901,0.020301294736314035
883.18758,0.5618322477291425,0.020336917348519022
883.92881,0.5620454571268273,0.02033542408800515
884.66996,0.5611484914311325,0.020309484533086987
885.41105,0.561225415996995,0.020312189639543926
886.15206,0.5611445571769166,0.020309261071998715
886.893,0.5608518301707786,0.020298547873146233
887.63387,0.5618634226998788,0.020333391452141778
888.37466,0.5623669789151837,0.02035105248110407
889.11538,0.5618311831084364,0.02033171292734561
889.85603,0.5616520459373524,0.02033282857297283
890.5966,0.5623465519423277,0.02034572886126589
891.33711,0.561773992640151,0.020327524629637897
892.07754,0.5630213697313157,0.020377962111763327
892.81789,0.5630073753857696,0.02037050467332904
893.55818,0.5638601490779717,0.020406437337517278
894.29839,0.5642685505728757,0.02042438212556111
895.03853,0.5644113169441931,0.020420997094326366
895.7786,0.5647901777519394,0.02043756028407502
896.51859,0.5639333959439016,0.02041075653903832
897.25851,0.5638216929380419,0.020405150522583185
897.99836,0.5645682622004513,0.020432068754333302
898.73814,0.5650334582614067,0.020454594564115604
899.47784,0.5657157995084401,0.020478779337601182
900.21747,0.5661671626474031,0.02048825928309108
900.95703,0.566321610431532,0.020489866186499943
901.69651,0.5665360010281698,0.020511221700178602
902.43592,0.5675414985351039,0.020538813374655945
903.17526,0.5666153890963098,0.02050253786217744
903.91453,0.5671593667047983,0.02052656408559366
904.65372,0.5674420647083205,0.02052637807786587
905.39284,0.5697071553773568,0.020615387423225346
906.13189,0.5683625061850044,0.020570118532772488
906.87087,0.5690151415950389,0.020588694731250825
907.60977,0.5690342317785128,0.020586638791804494
908.3486,0.5693070798355928,0.02060968901274729
909.08735,0.5693841767430998,0.02062245820755816
909.82604,0.569569185831768,0.02061222536142183
910.56465,0.5695392200901317,0.02060725389598462
911.30319,0.5696152264413678,0.02062228683711287
912.04166,0.570271249959853,0.02063065520028423
912.78005,0.5692624048312513,0.020606296285369707
913.51837,0.5692745601302301,0.020598059734311606
914.25662,0.5699233658466216,0.0206254734583599
914.99479,0.5692882009680675,0.02061935390125522
915.73289,0.569077924438086,0.020594487758301527
916.47092,0.5689392627210574,0.020591045277187484
917.20888,0.571212113966238,0.020676945820149117
917.94676,0.5695350215086055,0.020610165404324216
918.68457,0.5705974355857302,0.020649972115480655
919.42231,0.5705060977326613,0.02064483512648969
920.15998,0.5701791864323172,0.02063576922221272
920.89757,0.5710258637391571,0.020666657188851783
921.63509,0.5705991943914445,0.020650993109358588
922.37254,0.5708969695662849,0.020660180203535303
923.10991,0.5704626138651424,0.020653076545396228
923.84721,0.5690072749415142,0.020591156065074622
924.58444,0.5688214753368568,0.020594155954552558
925.3216,0.5691795787823418,0.020602004703704966
926.05868,0.5669493391484239,0.020517271579358187
926.79569,0.5667986082946596,0.02051808167910785
927.53263,0.5672263341615488,0.020530417156570342
928.26949,0.567282580617882,0.02054115379085573
929.00629,0.5672985079369142,0.02053188915992355
929.74301,0.5664240913469399,0.0205005107813411
930.47965,0.5642495015998561,0.020421068080467987
931.21623,0.5636289459067999,0.020402016147885386
931.95273,0.5632419235777059,0.020394236669403598
932.68915,0.5602638653994272,0.020298907615863254
933.42551,0.5605438851095065,0.020287107206431364
934.16179,0.5591033061516069,0.020237032324110456
934.898,0.5576444342413598,0.020190578591917065
935.63414,0.5585576415705789,0.02021949728266103
936.3702,0.5562095007872597,0.020145013218284546
937.10619,0.557538718760801,0.020183753557668282
937.84211,0.5561555018611096,0.02014501957672283
938.57796,0.555805732741873,0.02011485154490667
939.31373,0.5537041987151076,0.020046672173323555
940.04943,0.5542926726537617,0.020067960107260724
940.78506,0.5543684452097825,0.020080739288497195
941.52061,0.5555056385627908,0.020130321850074878
942.25609,0.5542366998865763,0.020063752734968826
942.9915,0.5527362468944375,0.02002881746222897
943.72684,0.551747199225017,0.01997055248701569
944.4621,0.5521396249338149,0.020003709522844772
945.19729,0.550111432511859,0.019916800315815743
945.93241,0.5495509371383348,0.0198979947698063
946.66745,0.5470299233792338,0.019808420577370513
947.40242,0.5483023771730975,0.01985671949777182
948.13732,0.5462547954468794,0.019775762791620917
948.87215,0.5453855289662051,0.019745618230743923
949.6069,0.5434555944086393,0.019679241742855826
950.34158,0.5407541196408232,0.01956745879278805
951.07619,0.5405541826858893,0.019583130622002624
951.81072,0.5403433284550712,0.019589171590316926
952.54518,0.537451220329537,0.019466746422542345
953.27957,0.5372846719593666,0.019455347592075404
954.01389,0.5360101754886843,0.019391456103776485
954.74813,0.5323787717769829,0.019265505747800143
955.4823,0.532413705419269,0.01927426837874614
956.2164,0.5309240141902888,0.019223745616447963
956.95042,0.5307738128860955,0.019219749991174023
957.68437,0.5292859354056767,0.01916026852762367
958.41825,0.5278945593837887,0.019109336944308327
959.15206,0.5275223294589676,0.019104693320552476
959.88579,0.5260183859926681,0.019045111220851476
960.61945,0.5237002258670933,0.018968355392785883
961.35304,0.5223558923978586,0.018918127931121947
962.08655,0.5223987928803044,0.01889845793895151
962.82,0.5211051899902748,0.018856435991617845
963.55336,0.5221714625328323,0.018907379519906432
964.28666,0.5193467197888206,0.018790818688996038
965.01988,0.5186491715841525,0.01876050395036208
965.75303,0.5194972090010582,0.01881059058791811
966.48611,0.5187163225862452,0.018774043847764963
967.21911,0.5186861381212652,0.018773634559452964
967.95205,0.5173448324374235,0.01871060687932236
968.6849,0.5179441019110542,0.018733255965857214
969.41769,0.5175185532391682,0.018727272564070203
970.1504,0.5170681592376073,0.01871116031377447
970.88304,0.5183014333001609,0.018771121371669974
971.61561,0.5181004999578548,0.018749125398022776
972.3481,0.5167452416513845,0.01871142910320913
973.08053,0.5172442887312277,0.018712816094798135
973.81287,0.5173513610393315,0.01871382934182469
974.54515,0.5176473817079515,0.018731566342792286
975.27735,0.5171011270827782,0.01870917254410788
976.00948,0.5178110331731233,0.018730180707940833
976.74154,0.5172918313372706,0.01871141111934793
977.47352,0.5174921652520704,0.018718534987786403
978.20543,0.5169161352525821,0.018705283485736284
978.93727,0.5166098455222471,0.018696364971128393
979.66904,0.5169934718763549,0.01871089221437175
980.40073,0.5165114219447672,0.018693863135628066
981.13235,0.5161988608320367,0.01867919781811243
981.86389,0.5166692082278898,0.018687408042713474
982.59537,0.5177424573926672,0.018740688409631678
983.32677,0.5168179983976391,0.018705783609447593
984.0581,0.5185601827344721,0.018761761968747636
984.78935,0.5176941171152333,0.018733052062405844
985.52053,0.5173364389688122,0.018723870510153128
986.25164,0.5174320575430863,0.01871911878016531
986.98268,0.517074083977965,0.01871056525339956
987.71364,0.5167229357558628,0.01869197581854626
988.44453,0.516428887341744,0.01869147858666992
989.17535,0.5153405353610818,0.018643671307421304
989.90609,0.5159819049205391,0.01867183762981912
990.63676,0.5172421265364322,0.018717763537189902
991.36736,0.5174069353883824,0.018717921991973162
992.09789,0.5179255788786862,0.01872937269436464
992.82834,0.5182181244229753,0.01875555756121177
993.55872,0.5185519400429213,0.01876294187147258
994.28903,0.5189942690298315,0.018769897850342474
995.01926,0.5194715432051817,0.018796641640219804
995.74942,0.519283567991109,0.018795642800711165
996.47951,0.5184426751519289,0.01875910990581026
997.20952,0.5192439419617308,0.018783770510534252
997.93947,0.519168891073356,0.018787294832084665
998.66934,0.519664826361416,0.018801432681431036
999.39913,0.5204120183789648,0.018835017656352565
